Title,Author,Link,Score,Introduce
巨流河,齐邦媛,https://book.douban.com/subject/4842446/,8.6,巨流河，在清代被称为巨流河；哑口海位于台湾南端，是鹅銮鼻灯塔下的一泓湾流。这本书写的是一个并未远去的时代，关于两代人从巨流河到哑口海的故事。那立志将中国建设成现代化国家的父亲，在牧草中哭泣的母亲，公而忘私的先生；唱着《松花江上》的东北流亡学子，初识文学滋味的南开少女，含泪朗诵雪莱和济慈的朱光潜；那盛开铁石芍药的故乡，那波涛滚滚的巨流河，那暮色山风里、隘口边回头探望的少年张大飞……六十年来，作者读书、教书，写评论文章，却一直念念不忘当年事——郭松龄在东北家乡为厚植国力反抗军阀的兵谏；抗战初起，二十九军浴血守卫华北，牺牲之壮烈；南京大屠杀，国都化为鬼蜮的悲痛；保卫大武汉，民心觉醒，誓做决不投降的中国人之慷慨激昂；夺回台儿庄的激励；一步步攀登跋涉湘桂路、川黔路奔往重庆，绝处逢生的盼望；在四川、在滇缅公路上誓死守土的英勇战士的容颜，坚毅如在眼前；那一张张呼喊...
金阁寺,[日] 三岛由纪夫,https://book.douban.com/subject/3391248/,8.7,三岛由纪夫重要代表作，发表于1956年，长篇小说。
狂热分子,[美] 埃里克·霍弗,https://book.douban.com/subject/3057556/,8.8,这本书主要探讨群众运动的一些共有特征，重点是陷入狂热的乌合之众的人格。长期与下层民众打交道的生活经历使作者发现，积极投身群众运动的往往是一些失意者。他们认为自己的生活已无可救药地失败，渴望逃离自我寻求重生，将生命托付给某项神圣伟业让他们感觉不错，整齐划一的集体生活令个人的责任、恐惧、无能得以掩埋。运动的领导者则刻意培养参与者的罪恶感，号召自我牺牲以获救赎。
社会契约论,[法] 卢梭,https://book.douban.com/subject/1277981/,8.9,本书是十八世纪法国启蒙思想家、法国大革命的思想先驱卢梭（1712—1778）的一部政治哲学著作。它探讨的是政治权利的原理，它的主旨是为人民民主主权的建立奠定理论基础。
牧羊少年奇幻之旅,[巴西] 保罗·柯艾略,https://book.douban.com/subject/3608208/,8.5,牧羊少年圣地亚哥接连两次做了同一个梦，梦见埃及金字塔附近藏有一批宝藏。少年卖掉羊群，历尽千辛万苦一路向南，跨海来到非洲，穿越“死亡之海”撒哈拉大沙漠……期间奇遇不断，在一位炼金术士的指引下，他终于到达金字塔前，悟出了宝藏的真正所在……
佐贺的超级阿嬷,[日] 岛田洋七,https://book.douban.com/subject/2008284/,8.7,因为无力扶养，母亲将年仅八岁的昭广寄养到佐贺乡下的外婆家，没想到迎接他的却是一间破烂茅屋！在那物质匮乏的日子里，乐观的外婆却总有神奇的办法让生活过下去，始终让家里洋溢着笑声和温暖……
显微镜下的大明,马伯庸,https://book.douban.com/subject/30414743/,8.7,★ 马伯庸全新历史纪实作品，一本值得收藏的明朝历史书
基地,[美] 艾萨克·阿西莫夫,https://book.douban.com/subject/1258490/,9.2,向来，过去才是历史，昨天才是历史。阿西莫夫却与众不同，他的《基地》系列写的是“未来的历史”，是“遥远未来的历史”，是“明天的历史”！
简爱（英文全本）,[英] 夏洛蒂·勃朗特,https://book.douban.com/subject/1141406/,8.5,《简爱》是英国女作家夏洛蒂·勃朗特的代表作品。女主人公简爱是一个追赶求平等与自主的知识女性形象，小说以其感人的对于一位“灰姑娘式”人物奋斗史的刻划取胜，《简爱》也是女性文学的代表作品。
设计中的设计,[日] 原研哉,https://book.douban.com/subject/1941558/,8.6,设计到底是什么？作为一名从业二十余年并且具有世界影响的设计师，原研哉对自己提出了这样一个问题。为了给出自己的答案，他走了那么长的路，做了那么多的探索。“RE-DESIGN——二十一世纪的日常用品再设计”展真是一个有趣的展览，但又不仅仅是有趣，它分明是为我们揭示了“日常生活”所具有的无限可能性。若我们能以满怀新鲜的眼神去观照日常，“设计”的意义定会超越技术的层面，为我们的生活观和人生观注入力量。
挪威的森林,[日] 村上春树,https://book.douban.com/subject/2159042/,8.5,这是一部动人心弦的、平缓舒雅的、略带感伤的恋爱小说。小说主人公渡边以第一人称展开他同两个女孩间的爱情纠葛。渡边的第一个恋人直子原是他高中要好同学木月的女友，后来木月自杀了。一年后渡边同直子不期而遇并开始交往。此时的直子已变得娴静腼腆，美丽晶莹的眸子里不时掠过一丝难以捕捉的阴翳。两人只是日复一日地在落叶飘零的东京街头漫无目标地或前或后或并肩行走不止。直子20岁生日的晚上两人发生了性关系，不料第二天直子便不知去向。几个月后直子来信说她住进一家远在深山里的精神疗养院。渡边前去探望时发现直子开始带有成熟女性的丰腴与娇美。晚间两人虽同处一室，但渡边约束了自己，分手前表示永远等待直子。返校不久，由于一次偶然相遇，渡边开始与低年级的绿子交往。绿子同内向的直子截然相反，“简直就像迎着春天的晨光蹦跳到世界上来的一头小鹿”。这期间，渡边内心十分苦闷彷徨。一方面念念不忘直...
老人与海,[美]海明威,https://book.douban.com/subject/1064275/,8.5,本书讲述了一个渔夫的故事。古巴老渔夫圣地亚哥在连续八十四天没捕到鱼的情况下，终于独自钓上了一条大马林鱼，但这鱼实在大，把他的小船在海上拖了三天才筋疲力尽，被他杀死了绑在小船的一边。在归程中，他再遭到一条鲨鱼的袭击，最后回港时只剩鱼头鱼尾和一条脊骨。而在老圣地亚哥出海的日子里，他的忘年好友一直在海边忠诚地等待，满怀信心地迎接着他的归来。
影响力,[美] 罗伯特·西奥迪尼,https://book.douban.com/subject/1786387/,8.6,政治家运用影响力来赢得选举，商人运用影响力来兜售商品，推销员运用影响力诱惑你乖乖地把金钱捧上。即使你的朋友和家人，不知不觉之间，也会把影响力用到你的身上。但到底是为什么，当一个要求用不同的方式提出来时，你的反应就会从负面抵抗变成积极合作呢？
世界尽头与冷酷仙境,[日] 村上春树,https://book.douban.com/subject/1291809/,8.6,"《世界尽头与冷酷仙境》是村上春树最重要的小说之一，与《挪威的森林》、《舞舞舞》合称为村上春树三大杰作。小说共40章，单数20章“冷酷仙境”，双数20章为“世界尽头”，这种交叉平行地展开故事情节的手法是村上春树小说的特征，而这部作品是这种特征最典型的体现。“冷酷仙境”写两大黑社会组织在争夺一个老科学家发明的控制人脑的装置，老人躲到了地底。主人公“我”是老人的实验对象，他受到黑社会的恐吓，在老人的孙女帮助下，经过了惊心动魄的地底之旅，好容易找到老人，却被告知由于老人的计算错误，他24小时后离开人世，转往另一世界即“世界尽头”。“我”回到地面上, 与女友过了最后一夜告别，然后驱车到海边静候死的到来。“世界尽头”是另一番景象，这里与世隔绝，居民相安无事，但人们没有心，没有感情，没有目标。“我”一直想逃离这里，但在即将成功时选择了留下，因为“我”发现“世界尽头..."
ZOO,[日] 乙一,https://book.douban.com/subject/2297697/,8.5,每天早上都有一张我女朋友尸体的照片放到我的收件箱里，照片显示着女朋友的尸体正在一天天地生蛆、腐化。她是在我们去过动物园之后失踪的。所有人都认为她只是失踪了，只有我知道她被杀了。我辞了职，拿着她生前的照片四处寻找凶手的线索，一副心力憔悴的模样。然而苦心寻找的背后隐藏的却是我不愿面对的真相，是我亲手杀了她……
人类的群星闪耀时,[奥] 斯蒂芬·茨威格,https://book.douban.com/subject/1083762/,8.7,《人类群星闪耀时》由奥地利著名小说家创作。《人类群星闪耀时》内容：涌动着匪徒、探险家、叛乱者兼英雄血液的巴尔沃亚成为第一个看到太平洋的欧洲人；仅仅一秒钟的优柔寡断，格鲁希元帅就决定了拿破仑在滑铁卢之战中失败的命运；七十多岁的歌德像情窦初开的男孩爱上了十几岁的少女，求婚未遂之后，老人在萧萧秋色中一气呵成地创作了《玛丽恩巴德悲歌》；流亡国外的列宁不顾自己的荣辱毁誉，乘坐一列铅封的火车取道德国返回俄国，十月革命就这样开启了历史的火车头……
多情剑客无情剑,古龙,https://book.douban.com/subject/1422833/,8.8,《小李飞刀:多情剑客无情剑》一直被公认为古龙武侠作品的巅峰之作和最高成就。它不仅是一部阐明武学真谛的作品，还是一部写尽人间世态炎凉的人情历史画，更是一部触动社会现实，探索人生哲理的警世名著。
海底两万里,[法国] 儒尔·凡尔纳,https://book.douban.com/subject/1085470/,8.6,本书是法国举世闻名的科幻小说作家儒尔·凡尔纳的代表作之一。
呼啸山庄,艾米莉·勃朗特,https://book.douban.com/subject/1119522/,8.4,夏洛蒂和传记作者告诉我们，爱米丽生性独立、豁达、纯真、刚毅、热情而又内向。她颇有男儿气概，酷爱自己生长其间的荒原，平素在离群索居中，除去手足情谊，最喜与大自然为友，从她的诗和一生行为，都可见她天人合一宇宙观与人生观的表现，有人因此而将她视为神秘主义者。其实人与自然的关系，从来就是人类文明史上重要的命题，爱米丽不过是步历代哲人、隐者、科学家、艺术家后尘，通过生活和创作，身体力行地探寻人与自然的关系。
心是孤独的猎手,[美] 卡森·麦卡勒斯,https://book.douban.com/subject/1424741/,8.5,《心是孤独的猎手》作者麦卡勒斯的第一部长篇小说，也是她一举成名的作品和最具震撼力的代表作，居“现代文库20世纪百佳英文小说”第17位，曾被评为百部最佳同性恋小说之一。
通往奴役之路,弗里德利希・冯・哈耶克,https://book.douban.com/subject/1077528/,8.8,《通往奴役之路》一书在哈耶克的学术生涯中占有极其重要地位，这本书为他赢得广泛的注意，他的世界性声誉就是由此奠定的。他在这本书中论证道，当时正在计划中的福利国家不是为个人自由的战斗在和平时期的继续，倒是朝着专制的方向迈出了一步。因此，他认为追求计划经济，其无意识后果必然是极权主义。为了反对这种计划经济，哈耶克有力地重申了他一贯坚持的古典自由主义观点，同时，也允许适度的政府活动，但这仅限于符合他的法治概念的那些活动形式。应该强调的是，哈耶克的自由主义包括对许多有用的社会制度的赞赏，但这些制度只能是人的自发行动的后果，而不能是人设计的结果。这一论点是从休漠、亚当・斯密和苏格兰历史学派那里继承过来的，它在哈耶克的著作中占据了重要位置。由此出发，哈耶克认为，良好的社会不是简单地依赖于在政府所提供的法律框架内追求私利，相反，它应依赖于一套复杂的法律、道义传统和行...
尘埃落定,阿来著,https://book.douban.com/subject/1080309/,8.5,一个声势显赫的康巴藏族土司，在酒后和汉族太太生了一个傻瓜儿子。这个人人都认定的傻子与现实生活格格不入，却有着超时代的预感和举止，成为土司制度兴衰的见证人。小说故事精彩曲折动人，以饱含激情的笔墨，超然物外的审视目光，展现了浓郁的民族风情和土司制度的浪漫神秘。
小姨多鹤,严歌苓,https://book.douban.com/subject/3012517/,8.6,二战进入尾声，日本战败投降，大批当年被移民来中国东北企图对中国实施长期殖民统治的普通日本国民被抛弃。十六岁的少女多鹤即为其一，在死难多艰的逃亡中，她依靠机智和对生的本能的渴望逃过了死亡，被装进麻袋论斤卖给了东北某小火车站站长的二儿子张俭作为传宗接代的“工具”。张俭的哥哥据传因为抗日而被日本人杀害，张俭的老婆朱小环因日本鬼子的惊吓导致流产，从此不能生育。国仇家恨的大背景下，日本少女多鹤的介入，使得整个家庭的关系变得暧昧和怪异。
欢乐英雄,古龙,https://book.douban.com/subject/1264579/,8.8,成书于1971年。当时是古龙巅峰时期，是古龙个人最爱的作品。但因为小说与一般传统的武侠小说有着许多不同，叙述也是采用了散文化的笔法，因此在一些读者中间并未得到好评。但也有一部分读者认为这是古龙最好的作品之一。全书围绕郭大路、王动、燕七、林太平四人的友谊展开。四个人有着不同身世、不同性格，每人都有一个秘密，秘密的连续揭露推动了情节的发生发展。四个秘密的背后有着更深层次的故事，江湖中的新人老人，穷人富人，男人女人都不能避免的故事。故事随着这些秘密的揭发而展开。四个主人公坚持着自己做人的信念，在贫穷中获得欢乐与友谊。
告白,[日]凑佳苗,https://book.douban.com/subject/4836682/,8.5,森口是日本一所中学的教师，她经常将4岁的女儿爱美带到学校照看。一天，爱美被发现死在校游泳池内，全校哗然。痛失爱女的森口辞职。她没有向警方报案，申请重新调查，而是在学生结业当天向全班同学告白，并宣告了自己的复仇计划。原来，爱美并不是死于意外。面对老师冷酷疯狂的复仇，同学们惊恐万状，惶惶不可终日……
红玫瑰与白玫瑰,张爱玲,https://book.douban.com/subject/1014278/,8.4,"“也许每一个男子全都有过这样的两个女人，至少两个。娶了红玫瑰，久而久之，红的变了墙上的一抹蚊子血，白的还是""床前明月光""；娶了白玫瑰，白的便是衣服上沾的一粒饭黏子，红的却是心口上一颗朱砂痣”。因为《红玫瑰与白玫瑰》这句话成了脍炙人口的名言……本书收录了张爱玲1944年的中短篇小说作品。"
娱乐至死,[美] 尼尔·波兹曼,https://book.douban.com/subject/1062193/,8.5,《娱乐至死》是对20世纪后半叶美国文化中最重大变化的探究和哀悼：印刷术时代步入没落，而电视时代蒸蒸日上；电视改变了公众话语的内容和意义；政治、宗教、教育和任何其他公共事务领域的内容，都不可避免的被电视的表达方式重新定义。电视的一般表达方式是娱乐。一切公众话语都日渐以娱乐的方式出现，并成为一种文化精神。一切文化内容都心甘情愿地成为娱乐的附庸，而且毫无怨言，甚至无声无息，“其结果是我们成了一个娱乐至死的物种”。
西方哲学史（上卷）,[英] 罗素 / [英] 伯特兰·罗素,https://book.douban.com/subject/1008189/,8.9,本书是英国哲学家伯特兰·罗素（1872—1970）的重要代表作之一，根据其在美国讲学时的讲稿整理而成。在书中，罗素特别对他认为对西方哲学发展有着重要影响的历史事件多有着墨，力图将哲学家及其思想与之所处的时代与社会环境结合起来，形成了自己独特的见解。在哲学与社会生活的相互作用和密切联系中讲述西方哲学发展的历史，这也是本书区别于其他哲学史著作的特色之一。本书线索清晰，语言风趣，在我国印行多年，至今仍长销不衰，影响深广。
带一本书去巴黎,林达,https://book.douban.com/subject/1001885/,8.5,作者在浓厚的法国历史文化氛围中，用大量的历史细节和场景，丰富了对艺术、文化，对历史、社会，以及对“革命”的理解。
心理学与生活,[美] 理查德·格里格 / 菲利普·津巴多,https://book.douban.com/subject/1032501/,8.8,《心理学与生活》是美国斯坦福大学多年来使用的教材，也是在美国许多大学里推广使用的经典教材，被ETS推荐为GRE心理学专项考试的主要参考用书，还是被许多国家大学的“普通心理学”课程选用的教材。这本教科书写作流畅，通俗易懂，深入生活，把心理学理论与知识联系人们的日常生活与工作，使它同样也成为一般大众了解心理学与自己的极好读物。
陆小凤传奇,古龙,https://book.douban.com/subject/1089512/,8.7,本书为新版古龙作品集绘图珍藏本之51-55，古龙为从1960年创作《苍穹神剑》始，一生共写了近70部武侠小说，在小说中，他直接地或者通过人物的口，肆无忌惮地表达自己对人生、人性、情感、生死、快乐，影响巨大，被称为武侠小说四大天王中的怪才，其作品情节奇、险、怪、变，是唯一一个可以和金庸平起平坐的武林大侠。
长夜难明,紫金陈,https://book.douban.com/subject/26923390/,8.6,麦家、马伯庸、雷米、周浩晖都推崇的作家
把时间当作朋友,李笑来,https://book.douban.com/subject/3609132/,8.4,这本书从心智成长的角度来谈时间管理，指出时间管理是成功的关键所在。作者引述自己从事的职业中所遇到的事例，告诉我们：如何打开心智，如何运用心智来和时间做朋友，如何理解时间管理的意义，在时间管理上取得突破，进而用心智开启自己的人生成功之旅。
卓有成效的管理者,[美] 彼得·德鲁克,https://book.douban.com/subject/1322025/,8.7,《卓有成效的管理者》的基本观念：
京华烟云,林语堂,https://book.douban.com/subject/1391191/,8.5,《京华烟云》是林语堂旅居巴黎时于1938年8月至1939年8月间用英文写就的长篇小说，并题献给“英勇的中国士兵”，英文书名为Moment in Peking，《京华烟云》是它转译为中文后的书名，也有译本将本书译为《瞬息京华》。林语堂原本打算将《红楼梦》译作英文介绍给西方读者，因故未能译成，此后决定仿照《红楼梦》的结构写一部长篇小说，于是写出了《京华烟云》。
世界的凛冬,[英] 肯·福莱特,https://book.douban.com/subject/26957760/,8.7,我亲眼目睹，每一个迈向死亡的生命都在热烈地生长。
遥远的救世主,豆豆,https://book.douban.com/subject/1322455/,8.6,这是一部可以傲然独尊的长篇小说。也是一部可遇不可求的完美佳作。
那些回不去的年少时光·终场,桐华,https://book.douban.com/subject/4732378/,8.7,故事虽落幕，青春不终场！经过孤独的小学时光，混乱的初中生涯，罗琦琦来到了高中。和所有走过那段岁月的人一样，面对高考的折磨，罗琦琦虽然不情愿，却也无法做到不在乎，学习并不好的她，性格倔强不服输的她，究竟如何才能完成完美转身？
泰戈尔诗集,[印] 罗宾德拉纳特·泰戈尔,https://book.douban.com/subject/1170801/,8.9,从上一年暮春到现在，一年的劳作终于结束！
一个人的村庄,刘亮程,https://book.douban.com/subject/1692648/,8.9,《一个人的村庄》讲述了刘亮程是真正的作家，也是真正的农民，是真正的农民作家。作为农民，写作真正是他业余的事情；而作为作家，他却无时不在创作，即使在他扛着一把铁锨在田间地头闲逛的时候。在文章里，刘亮程是一个农民，但是作为农民的他，是否意识到自己是个作家呢——或者说，在他的内心深处，是否也以作家自许呢？我不知道。我揣测，在他的村庄里，在与他一样日出而作日没而息的村民们的眼里，这个无事扛着铁锨闲逛，到处乱挖，常常不走正道却偏要走无人走过的草丛中的人一定是个难以捉摸、有些古怪的人吧。在他们眼里，这个说不出却总觉着有点不一样的人是不是有点神秘呢？当然，他们也许不知道这个人在跟他们一样的劳作之外，还喜欢偷偷观察着村里的人，以及驴，兔，飞鸟，蚂蚁，蚊子，以及风中的野草和落叶，甚至村东头以及村西头的阳光……
少有人走的路,[美] M·斯科特·派克,https://book.douban.com/subject/1775691/,8.4,这本书处处透露出沟通与理解的意味，它跨越时代限制，帮助我们探索爱的本质，引导我们过上崭新，宁静而丰富的生活；它帮助我们学习爱，也学习独立；它教诲我们成为更称职的、更有理解心的父母。归根到底，它告诉我们怎样找到真正的自我。
君主论,[意]尼科洛·马基雅维里,https://book.douban.com/subject/1060774/,8.7,作者马基雅维里（1469—1527），近代政治思想的主要奠基人。在中世纪后期的政治思想家中，马基雅维里第一个明显地摆脱了神学和伦理学的束缚，为政治学和法学开辟了走向独立学科的道路。本书是马基雅维里的代表作，被誉为“一本毁誉参半的奇书，一直被奉为欧洲历代君主的案头之书，政治家的最高指南，统治阶级巩固其统治的治国原则，人类有史以来对政治斗争技巧最独到最精辟的解剖”。本书自1532年开始印行，迄今480多年，被西方评论界列为是与《圣经》《资本论》等相提并论的、影响人类历史的十部著作之一。
1Q84（全三册）,村上春树,https://book.douban.com/subject/10529920/,8.1,《1Q84（套装全3册）》包含《1Q84》Book1（4月-6月）、《1Q84》Book2（7月-9月）、《1Q84》Book3（10月-12月）今年夏天，属于1Q84年。
分成两半的子爵,[意] 伊塔洛·卡尔维诺,https://book.douban.com/subject/10555486/,8.8,卡尔维诺 “我们的祖先”三部曲之一。“我们的祖先”三部曲包括：《不存在的骑士》《分成两半的子爵》《树上的男爵》，这三个故事代表通向自由的三个阶段，关于人如何实现自我的经验：在《不存在的骑士》中争取生存，在《分成两半的子爵》中追求不受社会摧残的完整人生，在《树上的男爵》中有一条通向完整的道路——这是通过对个人的自我抉择矢志不移的努力而达到的非个人主义的完整。作为“开放性”小说，这三个故事首先遵循人物的发展逻辑，并且在从读者中引发的、未曾预料的提问与回答过程中将开始它们新的生命。它们是现代人的祖先家系图，在其中的每一张脸上有我们身边人们的某些特征：它既是作者的，也同样是读者的。
人生,路遥,https://book.douban.com/subject/3803820/,8.5,《人生》是路遥的一部中篇小说，发表于1982年，它以改革时期陕北高原的城乡生活为时空背景，叙述了高中毕业生高加林回到土地又离开土地，再回到土地这样人生的变化过程。高加林同农村姑娘刘巧珍、城市姑娘黄亚萍之间的感情纠葛构成了故事发展的矛盾，也正是体现那种艰难选择的悲剧。
巴黎圣母院,[法]雨果,https://book.douban.com/subject/1024197/,8.4,《巴黎圣母院》是法国文豪维克多·雨果第一部引起轰动效应的浪漫派小说。小说以十五世纪路易十一统治下的法国为背景，通过一个纯洁无辜的波希米亚女郎惨遭迫害的故事，揭露了教士的阴险卑鄙，宗教法庭的野蛮残忍，贵族的荒淫无耻和国王的专横残暴。作品鲜明地体现了反封建、反教会的意识和对人民群众的赞颂。
别闹了，费曼先生,[美] 理查德·费曼,https://book.douban.com/subject/1037602/,9.0,费曼得过诺贝尔奖，是现代最伟大的理论物理学家之一。但他同时也可能是历史上唯一被按摩院请去画裸体画、偷偷打开放着原子弹机密文件的保险箱，在巴西桑巴乐团担任鼓手的科学家。他曾跟爱因斯坦和波尔等大师讨论物理问题，也曾在赌城跟职业赌徒研究输赢机率。
长袜子皮皮,[瑞典] 阿斯特丽德·林格伦,https://book.douban.com/subject/1004088/,9.0,一位小姑娘一个人住在一栋小房子里，生活完全自理，富得像一位财神，壮得像一匹马，他的爸爸是南海一个岛上的国王。她所做的一切几乎都违背了成年人的意志，不去学校上学，满嘴的瞎话，与警察开玩笑，戏弄流浪汉。但是，她花钱买一大堆糖果，分发给所有的孩子，这就是长袜子皮皮。
过于喧嚣的孤独,(捷克) 赫拉巴尔,https://book.douban.com/subject/6781794/,8.8,本书是作者最重要的代表作，酝酿二十年，三易其稿。正如作者自己所说“我为它而活着，并为写它推迟了我的死亡”。小说诗意地叙述了一个在废纸回收站工作三十五年的打包工汉嘉，他把珍贵的图书从废纸堆中捡出来，藏在家里，抱在胸口。他狂饮啤酒，“嘬糖果似的嘬着”那些“美丽的词句”。这是一个忧伤的故事，爱情的忧伤，文化的忧伤。汉嘉最终将自己打进了废纸包，他乘着那些书籍飞升天堂。
社会性动物,埃利奥特·阿伦森Elliot Aronson,https://book.douban.com/subject/2328458/,9.0,《社会性动物》是“美国社会心理学的《圣经》”（Revue des Questions Scientifiques的评价），“仍然是最好的……是一部杰作”（Contemporary Psychology的评价）。本书从1972年出版第一版以来，在世界范围内畅销数千万册，是社会心理学领域内最具影响的著作。
美国宪政历程,任东来 / 陈伟 / 白雪峰,https://book.douban.com/subject/1144185/,9.3,本书的主体部分由三篇精彩的宪法论文与25个司法大案组成，一共28节。这三篇论文是《美国宪法的英国普通法渊源》、《保守的美国革命产生了长寿的联邦宪法》和《美国宪政法治捍卫者：最高法院的九尊护法神》。按照历史发展的轨迹，三篇文章分别扼要论述了美国宪政中的英国因素、美国特征及平稳发展的原因。25个司法大案则主要包括：确立最高法院司法审查权的“马伯里诉麦迪逊案（1803）”、引发内战的“斯科特案（1857）”、结束种族隔离的“布朗案（1954）”、导致总统下台的“美国诉尼克松案（1974）”，以及裁决总统选票的“布什诉戈尔案（2000）”。每个案例自成一节，既有生动的史实叙述，也有引人深思的法理分析。25个案例异彩纷呈，令人回味无穷。
那些回不去的年少时光,桐华,https://book.douban.com/subject/4231381/,8.5,最值得珍藏的怀旧读物，写给年少自己的书，纪念我们共同的青春和成长
批评官员的尺度,[美] 安东尼·刘易斯,https://book.douban.com/subject/6401128/,8.9,1960年，因为一则批评性广告，警察局长沙利文以诽谤为由，将《纽约时报》告上法庭，并申请巨额赔偿。两审失利后，几乎被各地政府官员相继提起的索赔逼至绝境的《纽约时报》，奋起上诉至联邦最高法院。九位大法官在“《纽约时报》诉沙利文案”中力挽狂澜，宣布“对公共事务的讨论应当不受抑制、充满活力并广泛公开”，维护了媒体、公民批评官员的自由。《纽约时报》资深记者、两度普利策奖得主安东尼•刘易斯，以翔实史料、生动笔触，系统回顾了这起新闻自由史上的里程碑案件，并循此为线，串接起美国人民争取言论自由的司法抗争历史，完美展现了霍姆斯、布兰代斯、汉德、沃伦、布伦南、布莱克、韦克斯勒等伟大法官和律师的形象。
纽约客,白先勇,https://book.douban.com/subject/5337243/,8.7,《纽约客》是白先勇在六十年代就已着手创作的小说系列，《纽约客》之名或许借自美国著名文学杂志New Yorker，却与《台北人》正好成为一个浑成的佳对。从收录在《纽约客》尔雅版这个集子中的六篇小说来看，《谪仙记》和《谪仙怨》写于二十世纪六十年代，《夜曲》和《骨灰》发表在二十世纪七、八十年代，《Danny Boy》和《Tea for Two》则是最近几年创作的作品。仔细对照这些分属不同时期的小说，或许可以发现，体现在白先勇《纽约客》中的创作立场，经历了一个从上个世纪的国族（中国）立场，到近年来的世界主义的变化过程。
