Name,Author,Source,Date,Data
中长期煤炭消费碳排放与二氧化碳排放值预测,"['张福新', '白锋堂']",中国煤炭,2022-04-25,期刊
基于向量自回归模型的碳排放强度影响因素的实证研究,"['李治国', '原子雯']",甘肃科学学报,2022-04-25,期刊
,,,,
数字产业技术发展对碳排放强度的影响效应研究,"['易子榆', '魏龙', '王磊']",国际经贸探索,2022-04-25,期刊
河南省碳排放、能源消费及影响因素研究——基于产业结构优化的实证分析,['王俊娟'],经济研究导刊,2022-04-25,期刊
反腐败、经济增长与碳排放治理——基于空间EKC模型的检验,['刘贤赵'],中国社会科学院大学学报,2022-04-25,期刊
部分典型民航干线机场碳排放特征分析,['邹文波'],低碳世界,2022-04-25,期刊
山东省能源消费、碳排放与经济增长的关系分析,['聂蕊'],山西能源学院学报,2022-04-25,期刊
中国县域碳排放脱钩关系及其时空特征演变,"['张赫', '黄雅哲', '王睿', '张建勋', '彭竞仪']",资源科学,2022-04-25,期刊
长三角工业碳排放效率的空间演变及碳达峰路径研究,"['刘影', '王建民', '贾大任']",荆楚理工学院学报,2022-04-25,期刊
城市轨道交通生命周期碳排放强度与碳减排潜力研究,"['陈坤阳', '周鼎', '粟月欢', '段华波', '陈湘生']",铁道标准设计,2022-04-24 11:14,期刊
中国畜牧业碳排放的量化评估、时空特征及动态演化:2001-2020,"['吴强', '张园园', '张明月']",干旱区资源与环境,2022-04-24,期刊
中国农村居民不同类型收入与畜禽养殖碳排放的动态响应关系：基于Tapio脱钩和SVAR模型的分析,"['刘琼', '肖海峰']",生态与农村环境学报,2022-04-22 14:19,期刊
基于LCA的轨道交通车站碳排放分析,['钱生泽'],都市快轨交通,2022-04-21 17:39,期刊
水利水电工程全生命周期碳排放研究——以犬木塘工程为例,"['黄跃群', '刘耀儒', '许文彬', '黎军锋']",清华大学学报(自然科学版),2022-04-21 13:42,期刊
基于数智化生产线的木质建材生产碳排放评估,"['李佩娴', '宋广翰', '杨晓露', '宋向南', '卢昱杰']",中国环境科学,2022-04-20 19:21,期刊
中国海洋渔业碳排放减排潜力及预测,"['高源', '付忠伟', '张兆敏']",广东海洋大学学报,2022-04-20 16:52,期刊
湖南省碳排放总量核算与碳源结构分析,['杨顺顺'],合作经济与科技,2022-04-20,期刊
区域农业产业集聚对碳排放的影响研究——以广西为例,"['胡超', '旷爱萍']",哈尔滨学院学报,2022-04-20,期刊
新疆农村居民生活消费碳排放及影响因素研究——基于SITRPAT模型,"['王志强', '唐琪']",农学学报,2022-04-20,期刊
基于碳排放流的电力系统低碳需求响应机制研究及效益分析,"['李姚旺', '张宁', '杜尔顺', '刘昱良', '蔡啸', '贺大玮']",中国电机工程学报,2022-04-20,期刊
碳排放权交易制度实践及完善建议,['韩慧宇'],北方经济,2022-04-20,期刊
OFDI对中国碳排放的影响——基于省际空间面板数据的实证检验,"['张昌兵', '华丽香', '余梅丽']",福建江夏学院学报,2022-04-20,期刊
,,,,
产业集聚对于中国省域碳排放的影响及空间效应分析,"['毛小明', '钟诚']",南昌大学学报(人文社会科学版),2022-04-20,期刊
我国区域碳排放效率测度与地区差异分析——基于三阶段Super-SBM-DEA方法,"['刘康', '袁敏', '申社芳']",兰州财经大学学报,2022-04-20,期刊
建筑领域碳排放权交易体系研究,['王星'],工业建筑,2022-04-20,期刊
农户农业碳排放效率差异及多层次影响因素——以陕西省米脂县为例,"['张杰', '陈海', '刘迪', '耿甜伟', '董嘉薇']",中国农业资源与区划,2022-04-17 14:10,期刊
中国农业碳排放再测算：基本现状、动态演进及空间溢出效应,"['田云', '尹忞昊']",中国农村经济,2022-04-17 10:17,期刊
金融业碳排放核算体系方法研究,"['熊程程', '廖原', '赵佳佳']",中国金融,2022-04-16,期刊
中国省域能源消费碳排放时空格局演进及驱动机制研究——基于环境规制视角的分析,"['尚梅', '王蓉蓉', '胡振']",环境污染与防治,2022-04-15,期刊
“一带一路”沿线国家经济增长与碳排放的关系研究,['张莉萍'],西安石油大学学报(社会科学版),2022-04-15,期刊
长江经济带交通能源碳排放脱钩效应及驱动因素研究,"['胡怀敏', '左薇', '徐士元']",长江流域资源与环境,2022-04-15,期刊
欧盟航空碳排放交易指令的法理评析与中国应对研究,['高志宏'],南京航空航天大学学报(社会科学版),2022-04-15,期刊
基于市域尺度的陕西省碳排放空间特征分析,"['张靖妮', '王慧丽']",能源环境保护,2022-04-15,期刊
甘肃省旅游业经济增长与碳排放脱钩关系研究,['段应晓'],产业创新研究,2022-04-15,期刊
长江经济带交通运输业碳排放驱动效应研究,"['李芳娟', '张慧']",保山学院学报,2022-04-15,期刊
论碳排放权的法律适用,"['邹国勇', '王鑫']",长江论坛,2022-04-15,期刊
国际人权法视角下碳排放权问题与解决,['郭新政'],西南政法大学学报,2022-04-15,期刊
安徽省工业碳排放的现状与优化路径,['曹姝艳'],铜陵学院学报,2022-04-15,期刊
中国省域农业碳排放效率与经济增长的耦合协调,"['田云', '林子娟']",中国人口·资源与环境,2022-04-15,期刊
农业机械化对农业碳排放强度影响的空间溢出效应——基于282个城市面板数据的实证,"['徐清华', '张广胜']",中国人口·资源与环境,2022-04-15,期刊
碳排放管理员管啥,['褚艳'],中国石油和化工产业观察,2022-04-15,期刊
建筑碳排放计算及减碳策略之探索,"['王国光', '崔欢欢']",智能建筑电气技术,2022-04-15,期刊
,,,,
基于GTWR的福建省县域碳排放影响因素时空异质性探究,['张圆圆'],产业科技创新,2022-04-15,期刊
雄安新区居民绿色出行碳排放交易机制研究,"['周显庆', '贾大钊']",公路,2022-04-14 12:26,期刊
长江与黄河流域碳排放效率时空演变特征及路径识别探究,"['蒋培培', '王远', '罗进', '储祥祚', '伍博炜']",环境科学研究,2022-04-13 16:00,期刊
家庭能源消费碳排放的影响因素研究,"['胡振', '郭剑']",经营与管理,2022-04-11,期刊
环境规制与二氧化碳排放——基于企业减排动机的理论和实证分析,"['王文娟', '梁圣蓉', '佘群芝']",生态经济,2022-04-09,期刊
基于碳排放视角的中国畜牧业绿色增长分析,"['苏旭峰', '杨小东', '冉启英']",生态经济,2022-04-09,期刊
基于碳达峰碳中和的贵州省土地利用碳排放演变及预测研究,"['魏媛', '简小玉']",生态经济,2022-04-09,期刊
异质性减排政策下考虑碳排放转移影响的供应链运营决策研究,"['王文涛', '蒋雷勇']",物流科技,2022-04-08,期刊
基于LMDI模型的长三角城市能源消费碳排放影响因素分解研究,"['刘芳', '江海涛']",商展经济,2022-04-08,期刊
区块链技术下考虑碳排放权的电力现货交易模型,"['张冶', '陈洪禹', '关艳', '陆心怡', '夏靖怡', '孙佳音']",电测与仪表,2022-04-07 15:14,期刊
中国碳排放强度的区域差异、动态演进及收敛性研究,"['张卓群', '张涛', '冯冬发']",数量经济技术经济研究,2022-04-05,期刊
“双碳目标”背景下碳排放权交易机制及其会计确认与计量,"['陈硕', '宋鑫']",经济研究导刊,2022-04-05,期刊
碳排放权交易制度与企业投资行为,"['唐国平', '孙洪锋', '陈曦']",财经论丛,2022-04-04,期刊
江苏省工业碳排放时空分异及减排策略,"['陆佳勤', '甘信华']",资源与产业,2022-04-02 11:21,期刊
基于森林碳汇阈值的江苏省旅游碳排放环境风险评价,"['涂玮', '刘钦普']",林业资源管理,2022-04-01 15:17,期刊
中国城镇化碳排放核算体系构建与实证,"['王志强', '蒲春玲']",统计与决策,2022-03-31 10:43,期刊
“碳中和”视角下公共机构碳排放估算与碳补偿研究——以某党校为例,['孙丽平'],上海节能,2022-03-31,期刊
湖北省建筑业碳排放测度及影响因素研究,"['蔡园', '刘琦', '陈俊', '陶文超', '闪腾宇', '胡纯']",绿色科技,2022-03-30,期刊
工业园区规划环评碳排放评价初探,['赵丽'],皮革制作与环保科技,2022-03-30,期刊
论“双碳”背景下中国碳排放管理的法治化路径,['刘志仁'],法律科学(西北政法大学学报),2022-03-29 10:33,期刊
,,,,
城镇化、空间溢出效应与农业碳排放——基于2007—2019年省级面板数据的实证分析,"['黄晓慧', '杨飞', '陆迁']",华东经济管理,2022-03-28 15:56,期刊
环境分权能否抑制碳排放？——基于地方政府竞争视角,"['孙丽文', '朱正', '任相伟', '吴林飞']",华东经济管理,2022-03-28 15:55,期刊
利用统计报表制度获取碳排放统计核算相关数据的分析研究,"['杨艳艳', '杜旺兵', '王天琼']",产业创新研究,2022-03-28,期刊
电力全要素碳排放效率及收敛性研究,"['王喜平', '王素静']",电力科学与工程,2022-03-28,期刊
垂直埋管地源热泵空调系统碳排放评估,"['韩靖', '李振文', '张俊红', '屈月月', '王弘哲']",制冷与空调,2022-03-28,期刊
冷水(热泵)机组的运行阶段碳排放研究,"['周能', '丁汉新', '苏秀平', '胡祥华']",制冷与空调,2022-03-28,期刊
环境规制对区域绿色创新效率的影响研究——基于“碳排放权”试点的准自然实验,"['肖振红', '谭睿', '史建帮', '王芳']",工程管理科技前沿,2022-03-27,期刊
碳排放交易制度的节能减排效应及作用机制研究——基于合成控制法的经验证据,"['李响', '张楠', '宋培']",现代财经(天津财经大学学报),2022-03-25 17:03,期刊
基于LMDI模型的江苏省碳排放强度影响因素分解研究,"['王梦凯', '白艳萍']",宁夏大学学报(自然科学版),2022-03-25,期刊
空间计量方法下我国碳排放的时空格局及影响因素研究,"['李艳芹', '李宗尧']",统计理论与实践,2022-03-25,期刊
装配式可回收基坑支护结构碳排放与能耗计算分析,"['蔡敏', '朱雪健', '单灿灿', '孙昌兴', '郑永磊']",安徽建筑,2022-03-25,期刊
科技创新、产业结构、环境规制与碳排放强度的交互效应——基于省级面板协整和PECM模型的实证分析,"['徐庆娟', '蒙懿']",南宁师范大学学报(自然科学版),2022-03-25,期刊
长三角区域建筑业全过程碳排放统计分析,"['张孝存', '阿世政', '李丹阳']",统计科学与实践,2022-03-25,期刊
论碳排放权的法律属性,"['吴越', '张稳柱']",山西广播电视大学学报,2022-03-25,期刊
碳排放权交易市场机制现状及发展建议,['刘娇娇'],投资与创业,2022-03-25,期刊
基于气候变化国际法视角论欧盟航空碳排放交易机制的非正当性及应对之策,['孟小桦'],西南林业大学学报(社会科学),2022-03-24,期刊
“双碳”目标下的我国碳排放权质押贷款：现状、不足及优化路径,"['邱冬阳', '吴梦尧']",西南金融,2022-03-23 20:02,期刊
基于AIS数据的中国沿海集装箱港口碳排放,"['陈伟杰', '宋炳良', '张婕姝']",中国环境科学,2022-03-23 15:58,期刊
城镇化对新疆土地利用碳排放的影响及其耦合关系,"['张茹倩', '李鹏辉', '徐丽萍']",生态学报,2022-03-22 15:04,期刊
基于电力数据的建筑碳排放计量研究,"['张伟', '刘斌', '翟杰', '沈澄泓', '高亮', '田浩蕴']",电力大数据,2022-03-21,期刊
,,,,
发展方式、产业结构对区域碳排放的影响分析——以湖北省为例,"['易欣', '牛君']",湖北经济学院学报,2022-03-20 15:48,期刊
农业碳排放的时空演变、影响因素及脱钩效应研究——基于31省2000—2019年面板数据,"['郭险峰', '艾静静']",西昌学院学报(自然科学版),2022-03-20,期刊
2000—2019年江西省能源消费碳排放变化及其影响因素,"['陈燕玲', '王投婧', '占明锦', '秦建成']",气象与减灾研究,2022-03-20,期刊
提升碳排放国际标准化话语权,['舒印彪'],中国质量监管,2022-03-18,期刊
国内外土地利用碳排放研究进展与挑战——基于CiteSpace知识图谱分析,['王瑶'],上海房地,2022-03-17,期刊
高校能源利用现状及碳排放基线研究,"['孙海莉', '臧思情', '黄刚', '孙勇凯', '张晗']",中国建筑金属结构,2022-03-16,期刊
数字经济发展对碳排放的影响——基于278个地级市的面板数据分析,"['缪陆军', '陈静', '范天正', '吕雁琴']",南方金融,2022-03-15 11:19,期刊
中部地区旅游碳排放的测度及其时空演化分析,"['江进德', '马晓淼', '白如山', '张玉可']",阜阳师范大学学报(自然科学版),2022-03-15,期刊
碳中和愿景下我国碳排放权交易的功能与制度构造研究,"['邓海峰', '尹瑞龙']",北方法学,2022-03-15,期刊
碳排放驱动力及县域碳排放时空分布研究——以河南省为例,"['李森', '兰延文']",环境科学与管理,2022-03-15,期刊
某污水处理厂碳排放核算研究,['周曼'],广东化工,2022-03-15,期刊
碳排放与产业结构升级——基于能源消费视角的检验,"['汪克亮', '张福琴']",东方论坛,2022-03-15,期刊
区域能源消费碳排放及优化路径——以山东潍坊为例,"['王鹏', '殷凤朝']",河南科学,2022-03-15,期刊
土地利用对碳排放影响的作用机制和传导路径分析——基于结构方程模型的实证检验,"['张苗', '吴萌']",中国土地科学,2022-03-15,期刊
湖南省碳排放总量地区分解研究——基于2030年减排目标,"['程晓娟', '孙思琴', '全春光']",生产力研究,2022-03-15,期刊
猪屠宰与分割车间制冷系统碳排放特征及影响因素分析,"['宣朝辉', '黄成军', '刘宇', '边煜竣']",冷藏技术,2022-03-15,期刊
中国省域碳排放及其影响因素时空特征分析——基于MGWR模型的研究,"['陈思宇', '魏思琪', '都瓦拉']",内蒙古科技与经济,2022-03-15,期刊
经济增长压力下金融集聚对碳排放效率的影响,"['王星', '张乾翔']",中国人口·资源与环境,2022-03-15,期刊
价值链视角下我国区域间隐含碳排放流动研究,"['宁亚东', '李波']",环境保护与循环经济,2022-03-15,期刊
中国农业碳排放强度空间特征及溢出效应分析,"['伍国勇', '刘金丹', '陈莹']",环境科学与技术,2022-03-12 15:56,期刊
,,,,
机场航空器碳排放时空特征与驱动因素研究,"['洪浩强', '胡荣', '黄梦圆', '张军峰']",武汉理工大学学报(交通科学与工程版),2022-03-10 11:04,期刊
中国碳排放权交易价格的波动特征及其影响因素研究,"['白强', '董洁', '田园春']",统计与决策,2022-03-10 10:02,期刊
产业集聚与碳排放:促进还是抑制?——基于中国省级层面的经验证据,"['龚新蜀', '夏钰', '侯敬媛', '李丹怡']",新疆农垦经济,2022-03-09 11:02,期刊
珠江三角洲城市群城市碳排放动态模拟与碳达峰,"['王少剑', '莫惠斌', '方创琳']",科学通报,2022-03-07,期刊
碳中和背景下环境规制、企业环境行为对碳排放影响实证研究,"['邵桂兰', '林燕']",中国海洋大学学报(社会科学版),2022-03-05 12:28,期刊
新兴经济体国家城镇化发展对碳排放影响的比较研究,"['齐昕', '郭薛南']",生态经济,2022-03-05,期刊
碳排放配额制度的比例原则检视及优化进路——基于三个碳交易立法文本的规范分析,"['陈真亮', '项如意']",学术交流,2022-03-05,期刊
长江经济带不同等级城市碳排放的时空演变及其影响因素,"['王兆峰', '李竹', '吴卫']",环境科学研究,2022-03-03 13:04,期刊
企业碳排放信息披露面临的挑战,"['倪清', '金以文', '崔俊莲']",新理财,2022-03-01,期刊
碳达峰和碳中和背景下中国产业结构升级对碳排放的影响研究,"['赵玉焕', '钱之凌', '徐鑫']",经济问题探索,2022-03-01,期刊
典型农区乡镇的农业碳排放测算及达峰研究：以湖南省东安县为例,"['张陶新', '李岩']",邵阳学院学报(自然科学版),2022-02-28,期刊
“碳达峰”目标下中国碳排放强度预测——基于LSTM和ARIMA-BP模型的分析,"['胡剑波', '罗志鹏', '李峰']",财经科学,2022-02-28,期刊
空间规划对居住功能街区碳排放作用机制研究,"['雷文韬', '杨辉']",室内设计与装修,2022-02-28,期刊
碳排放权交易对产业结构优化升级的影响机制研究——以广东省为例,['谢红梅'],武汉商学院学报,2022-02-28,期刊
“双碳”背景下煤炭资源禀赋对碳排放影响的空间效应研究,"['史亚栋', '李刚']",煤炭经济研究,2022-02-28,期刊
碳排放交易机制的减排和绿色发展协同效应,"['陆敏', '徐好']",统计学报,2022-02-26 10:30,期刊
基于LMDI的北上津区域能源消费碳排放影响因素分析及脱钩效应研究,"['马颖', '邵长秀']",甘肃科学学报,2022-02-25,期刊
黄河流域经济发展和碳排放的脱钩关系分析,"['史红伟', '郭银菊']",科技和产业,2022-02-25,期刊
日本碳排放的地区差距及结构分解,"['张莹', '洪凌华']",日本问题研究,2022-02-25,期刊
我国碳排放权交易管理沿革与发展探析,"['郑云坚', '吴施娟']",中国行政管理,2022-02-25,期刊
,,,,
基于能耗分析的橡胶改性沥青路面的碳排放及成本计算,"['王雪英', '邬建波', '薛永勤', '周海防']",石油沥青,2022-02-25,期刊
我国建筑业全生命周期碳排放收敛性研究,"['张铮燕', '杨晓露', '林振思', '蔡彬清']",海峡科学,2022-02-25,期刊
农业生产要素对农业碳排放的影响研究——以河南省为例,"['庞文斌', '李文启']",大连大学学报,2022-02-25,期刊
“双碳”目标下我国奶牛产业如何发展——基于全产业链视角的奶业碳排放研究,"['励汀郁', '熊慧', '王明利']",农业经济问题,2022-02-23,期刊
中亚五国自华进口贸易技术溢出及碳排放影响研究,"['黄丽', '王武林', '龚姣']",干旱区地理,2022-02-22 10:14,期刊
广东省碳排放权交易市场价格与企业绿色创新,"['沈洪涛', '李文慧', '黄楠']",城市观察,2022-02-20,期刊
河北省域碳排放全要素生产率的时空异质与动力效应——基于DEA-SBM-Luenberger指数的经验证据,['徐金球'],河北金融,2022-02-20,期刊
石油焦煅烧过程碳排放及减排分析,"['李鹏', '李宝宽', '孙毅', '许海飞']",轻金属,2022-02-20,期刊
人口老龄化、产业结构升级与区域碳排放,"['尹迎港', '常向东']",兰州财经大学学报,2022-02-20,期刊
成渝城市群碳排放问题及对策分析,"['翟丙英', '陈婷', '秦维']",城市建筑,2022-02-20,期刊
华电电力科学研究院——构建碳排放监测技术体系  助力实现“双碳”目标,,中国质量监管,2022-02-18,期刊
时间序列下北京市建筑运行碳排放变化特征与情景模拟,"['王京京', '卫佳佳']",北京工业大学学报,2022-02-16 13:10,期刊
科技创新、产业结构升级与碳排放效率——基于省际面板数据的PVAR分析,"['刘志华', '徐军委', '张彩虹']",自然资源学报,2022-02-16,期刊
近零能耗建筑碳排放及影响因素分析,"['冯国会', '崔航', '常莎莎', '黄凯良', '王茜如']",气候变化研究进展,2022-02-15 15:00,期刊
污泥处理处置路径碳排放分析,"['王琳', '李德彬', '刘子为', '李欢']",中国环境科学,2022-02-15 13:31,期刊
中国煤化工行业二氧化碳排放达峰路径研究,"['金玲', '郝成亮', '吴立新', '徐鑫', '刘文革', '陈潇君', '严刚', '张泽宸', '张鸿宇']",环境科学研究,2022-02-15,期刊
中国渔业经济碳排放驱动因素研究——基于LMDI和脱钩模型的双视角分析,"['马光辉', '张迎春', '姚芳斌']",青岛大学学报(自然科学版),2022-02-15,期刊
环境碳排放水平和早产发生的关联研究,"['孙琦', '张宏光', '张亚', '彭左旗', '路建波', '马旭']",中国计划生育学杂志,2022-02-15,期刊
碳排放环境影响评价分析,['马晋荣'],山西化工,2022-02-15,期刊
中国各省份碳排放脱钩效应、驱动因素及预测研究,"['吕靖烨', '李珏']",环境科学与技术,2022-02-15,期刊
,,,,
疫情背景下湖北省“十四五”时期碳排放情景分析,"['傅振仪', '李雅薇']",环境科学与技术,2022-02-15,期刊
天津市碳排放与土地利用——产业发展的耦合评价,"['付晓阳', '何邕健', '霍子文']",建筑创作,2022-02-15,期刊
资源型城市可持续发展对碳排放的影响研究——基于资源依赖的视角,"['郑贺允', '葛力铭']",中国环境科学,2022-02-14 16:17,期刊
基于LMDI河南省物流业碳排放影响因素研究,"['齐豫', '徐超毅']",洛阳理工学院学报(社会科学版),2022-02-11,期刊
后疫情时期家庭碳排放变化特征及影响因素分析,"['王一帆', '毛贝宁', '梁天宁', '郭丽思', '杜淑盼', '廖丹琦', '陈操操', '张珺', '范振林', '刘耕源']",自然资源情报,2022-02-09 14:26,期刊
中国农村能源消费碳排放区域非均衡性及驱动因素动态识别,"['张恒硕', '李绍萍', '彭民']",中国农村经济,2022-02-09 09:35,期刊
基于Revit的建筑碳排放预测原型系统,"['王豫婉', '徐梦熊']",工程建设标准化,2022-02-08,期刊
碳排放权权利属性论——兼谈中国碳市场交易规则的完善,['倪受彬'],政治与法律,2022-02-05,期刊
碳中和背景下国际碳排放治理的“共同责任”构建——共同但有区别责任的困境及消解,['邵莉莉'],政治与法律,2022-02-05,期刊
碳排放权交易立法的现实困境与推进策略,"['梅鑫', '丁粮柯']",中共山西省委党校学报,2022-02-01,期刊
山东省农业碳排放特征、影响因素及达峰分析,"['刘杨', '刘鸿斌']",中国生态农业学报(中英文),2022-01-29 17:09,期刊
腐蚀防护对钢铁材料降低碳排放的重要影响:以钢质管道全生命周期碳排放计量研究为例,"['唐鋆磊', '颜安', '张海龙', '林冰', '王莹莹', '张烈辉', '雷宪章', '左禹']",中国科学:技术科学,2022-01-28 18:08,期刊
生态保护、产业结构升级对碳排放的影响——基于长江经济带数据的实证,"['张晨露', '张凡']",统计与决策,2022-01-28 15:11,期刊
外资引入、技术进步偏向影响了制造业的碳排放吗?——来自我国27个制造行业面板数据模型的实证检验,"['李新安', '李慧']",中国软科学,2022-01-28,期刊
农业碳排放的EKC检验及影响因素研究——以长三角地区为例,"['梁潆月', '李兰英']",福建农业科技,2022-01-28,期刊
基于PVAR模型的我国能源消费、经济增长与碳排放关系研究,['李雨航'],煤炭经济研究,2022-01-28,期刊
碳排放权融资担保的法律性质与制度定位,['曹明哲'],世界环境,2022-01-26,期刊
县域尺度下河北省农业碳排放时空演变与影响因素研究,"['周一凡', '李彬', '张润清']",中国生态农业学报(中英文),2022-01-25 19:55,期刊
中国农业食物系统能源碳排放趋势分析,"['张向阳', '张玉梅', '冯晓龙', '樊胜根', '陈志钢']",中国生态农业学报(中英文),2022-01-25 11:34,期刊
碳排放交易的监管赋能：问题与方案,['张阳'],中国流通经济,2022-01-25 08:12,期刊
,,,,
深圳市近零碳排放区示范工程支撑体系探析,['何东海'],资源节约与环保,2022-01-25,期刊
中国碳排放权交易市场正式运营  全球碳排放市场加速推进  油气行业碳排放成本压力增大,"['王震', '李强', '欧阳琰']",国际石油经济,2022-01-25,期刊
我国交通运输业碳排放的典型特征辨析,"['黄雅迪', '陈泽生']",交通与运输,2022-01-25,期刊
我国快递业包装碳排放问题分析与对策——以郑州市为例,['刘旭彤'],物流技术,2022-01-25,期刊
中国产业部门碳排放关联效应——基于假设抽取法的分析,['黎江韵'],矿业研究与开发,2022-01-25,期刊
我国碳排放数据整合与应用的国际比较,"['李昕', '肖思瑶', '周俊涛']",金融市场研究,2022-01-25,期刊
论火力发电企业碳排放成本核算中存在的问题及对策,['苑鹤飞'],商业文化,2022-01-25,期刊
高铁网络、城市碳排放强度及空间溢出效应——来自长三角地区的证据,"['邓荣荣', '张翱祥', '陈鸣']",技术经济,2022-01-25,期刊
绿色信贷抑制了碳排放吗？——基于中国省级面板数据的研究,"['李增福', '冯柳华', '麦诗琪', '李岸瑶']",上海金融,2022-01-25,期刊
黄河流域碳排放脱钩效应及减排路径,"['张华明', '元鹏飞', '朱治双']",资源科学,2022-01-25,期刊
安徽工业经济增长与能源碳排放脱钩研究,['张纯'],河南科技大学学报(社会科学版),2022-01-24,期刊
碳排放数据造假背后的千万元利益诱惑,['陈婉'],环境经济,2022-01-23,期刊
碳排放权会计核算和信息披露问题研究——基于《碳排放权交易有关会计处理暂行规定》,"['张雁', '杨鑫']",河北金融,2022-01-18,期刊
基于县域尺度土地利用碳排放的时空分异及影响因素研究,"['张杰', '陈海', '刘迪', '史琴琴', '耿甜伟']",西北大学学报(自然科学版),2022-01-17 15:00,期刊
化石能源市场对碳排放权市场的影响存在区域性差异吗?,"['陈珂', '华靖芬', '李芸琪']",系统工程,2022-01-17 09:02,期刊
江苏省工业碳排放演变特征及影响因素识别研究,"['刘腾', '董洪光', '高乐红', '罗涛']",西安文理学院学报(自然科学版),2022-01-15,期刊
碳排放权交易、损益偏离与绿色经济效率关系研究,"['郭卫香', '孙慧']",生态经济,2022-01-15,期刊
长江经济带新型城镇化对旅游业碳排放的门槛效应研究,"['王兆峰', '汪倩']",长江流域资源与环境,2022-01-15,期刊
中西部地区产业发展与碳排放空间效应研究,"['吴永娇', '郑华珠', '董锁成', '钱娇']",生态经济,2022-01-15,期刊
中国城市居民收入和储蓄增长对家庭能耗碳排放的区域异质性及政策应对,"['李娜娜', '赵月', '王军锋']",生态经济,2022-01-15,期刊
,,,,
国家中心城市交通运输业碳排放效率研究,"['任梦洋', '黄羿', '付善明', '常向阳']",生态科学,2022-01-15,期刊
基于夜间灯光数据的湖南省县域碳排放时空格局及影响因素研究,"['赵先超', '彭竞霄', '胡艺觉', '张子兮']",生态科学,2022-01-15,期刊
碳排放权交易试点是否促进了对外直接投资？,"['郭蕾', '肖有智']",中国人口·资源与环境,2022-01-15,期刊
基于CiteSpace的我国贸易与碳排放问题研究文献计量分析,"['胡剑波', '王楷文', '张智勇']",杭州师范大学学报(社会科学版),2022-01-15,期刊
电力跨区传输视角下电动汽车规模化应用的碳排放转移,"['李文博', '龙如银', '张琳玲']",北京理工大学学报(社会科学版),2022-01-14,期刊
城市群碳排放空间关联网络结构及其影响因素,"['郑航', '叶阿忠']",中国环境科学,2022-01-13 14:28,期刊
基于土地利用变化的岳阳市碳排放时空格局研究,"['赵先超', '牛亚文', '肖杰', '张子兮']",湖南工业大学学报,2022-01-13,期刊
中国碳排放总量与强度的省际差异与因素分解,"['刘亦文', '阳超', '蔡宏宇']",湖南工业大学学报,2022-01-13,期刊
核算能源利用碳排放的两种方法,['舟丹'],中外能源,2022-01-12,期刊
我国碳排放核算工作现状,['舟丹'],中外能源,2022-01-12,期刊
全球七大碳排放数据库,['舟丹'],中外能源,2022-01-12,期刊
收入差距与经济集聚对碳排放影响的时空分析,"['张云辉', '郝时雨']",软科学,2022-01-11 17:33,期刊
旅游产业集聚对旅游业碳排放效率的空间溢出效应,"['王凯', '刘依飞', '甘畅']",生态学报,2022-01-11 10:19,期刊
中国物流业碳排放影响因素及产业关联研究,"['韩丽萍', '李明达', '刘炯']",北京交通大学学报(社会科学版),2022-01-10 11:08,期刊
长江经济带产业集聚对城市碳排放的影响：异质性与作用机制,"['赵凡', '罗良文']",改革,2022-01-10 09:08,期刊
中国碳排放权交易立法的现实考察和优化进路——兼议国际碳排放权交易立法的经验启示,"['丁粮柯', '梅鑫']",治理现代化研究,2022-01-10,期刊
数字经济发展对城市碳排放影响的空间效应,"['徐维祥', '周建平', '刘程军']",地理研究,2022-01-10,期刊
黄河流域碳排放的空间分异及影响因素研究,"['高新才', '韩雪']",经济经纬,2022-01-10,期刊
长三角地区能源消费碳排放驱动因素分析及优化策略,"['宋府霖', '韩传峰', '滕敏敏']",生态经济,2022-01-07 11:35,期刊
中国碳排放强度区域差异与空间收敛特征,"['王东', '李金叶']",统计与决策,2022-01-07 11:21,期刊
